a,b,c
-1.1700121359399687e7,8.733252792368148e6,5.626580967854632e6
3.8308333346099644e6,-1.22883095204333e6,-1.9819070832172555e6
-1.65196020825658e6,-8.783336596084962e6,-2.0089897317725872e6
-177329.39499432323,54661.349228468716,-2.5923112698750473e6
-9.234528237823999e6,2.94732583724794e6,9.222404677240513e6
-237704.69036384136,795829.8823386761,3.077739900266746e6
4.853232844292753e6,6.722802084915362e6,451423.74976506847
-3.8073324168435284e6,596168.3913269709,4.887255074649852e6
2.123499355927376e6,-6.51923265660056e6,9.96169431894551e6
-500213.76645322,-7.648465445619317e6,-207422.22997064356
8.029022644841223e6,-2.362063760331282e6,5.746783047617039e6
8.281198150048679e6,159707.7764134625,3.230899835121898e6
-3.4898131418022565e6,3.9566053127321936e6,-5.565783428103099e6
673164.9018319276,-1.6178584038007474e6,-986230.2348118051
2.1144847241496677e6,-632684.4486833137,-2.153823598576797e6
703196.0518664524,-9.316361133726098e6,-2.4889200111802258e6
5.753352814846119e6,3.337894013651442e6,1.6844550411791373e6
5.070962188435071e6,7.797206648256263e6,-5.941817223824096e6
3.8667635345475725e6,3.5527545449914667e6,5.077560929746669e6
-301488.08787182433,1.345236787090105e6,4.56882135294098e6
-945140.2227483954,279314.1800077368,-4.478146299439778e6
-7.353416266816179e6,-3.0107984733121344e6,3.8783717467207434e6
383384.21847341023,3.4380690183880343e6,-7.966034532140582e6
254933.03320912112,-1.4485296480359274e6,1.457573512399043e6
1.8594756844786892e6,-263516.6930046969,-7.16976068923734e6
6.92251324205926e6,3.141903634464788e6,-2.084500474883418e6
-6.4228977383202e6,-6.344601667961833e6,-3.9727958217269843e6
3.0874532521200352e6,-1.9989229993306433e6,6.72717750256712e6
2.130019617068118e6,-114577.49319615409,7.431164097364066e6
1.373543906445749e6,653876.1257373159,-1.262582861880149e6
-6.345733270918642e6,618745.1809002758,-6.263928820037211e6
937097.2876535497,4.551755342858157e6,-739263.724795152
-7.653392407615733e6,-890771.9681502117,1.0700729547400237e6
6.914012500541061e6,-1.6392885447856414e6,-5.453201561296804e6
-4.248532472109049e6,3.7137480012608897e6,1.7802388252084749e6
1.9351577567749203e6,-8.483059642729575e6,5.888833791347688e6
-3.8152500411343924e6,7.233136739097244e6,-408931.9968179792
6.607983453832063e6,3.874384872147079e6,240381.490367413
-7.77975517970765e6,5.435531291648762e6,3.153237812825318e6
1.3011945438813964e7,-6.044488204191681e6,345161.7477624012
-2.447014634182742e6,6.5275694945211e6,-37183.47333469315
5.568996078122189e6,5.224964981365108e6,1.9512211282489372e6
5.246943501312204e6,-4.417411274186109e6,-1.467422647595555e6
3.8920679893465885e6,-4.585713631446402e6,-5.07008285482461e6
-8.389195173424736e6,-5.450425121679854e6,6.042363585755147e6
1.735366536615192e6,-684653.578865875,1.3120309739178189e6
2.5856454137930004e6,-8.292778024395002e6,-3.039258044836748e6
6.261671334120265e6,8.000558347816421e6,2.4871233933882713e6
-1.117921787721998e6,1.090735562848643e7,-7.131694740885775e6
734516.8399257018,685723.9024954431,-4.725529923776083e6
178118.00831183954,2.4520467303246493e6,352574.6599923602
5.4898757747757565e6,-147457.30989990433,608495.4373026164
4.368281240342251e6,6.849505104486889e6,-1.593918292227956e6
-3.0770200833271947e6,-5.437055464054684e6,2.997743419918265e6
-3.228570989054306e6,-1.7549702861966996e6,-2.6380595880164853e6
-360333.79276957334,128481.58917737035,5.000406023014409e6
1.1334120221681914e6,-2.5215487852135277e6,-115758.90057018994
-504397.53556252195,-4.228337521242135e6,1.4197704558158442e6
4.695770596489823e6,-4.277107986561148e6,-1.0424967121373491e7
3.451805841745345e6,3.2399457882219716e6,-7.851704252843751e6
-679201.7118161203,1.1675476387702092e6,-2.1312316052624816e6
-6.741485683779582e6,6.599452901922529e6,1.867837492232958e6
-1.491336561126496e6,1.6193734369607773e6,-622092.6246250054
-2.341540589612721e6,-1.9521638326535088e6,5.3303688370982995e6
9.878487465098552e6,-1.2610051930969078e7,-5.4929341156199565e6
7.7455234038023865e6,4.2819100500243055e6,-6.72980833234163e6
2.058003068838443e6,7.222164595888068e6,-8.2394752794558015e6
1.5242383869212673e6,-5.656955970167501e6,685916.5479198365
-5.02876274492061e6,-4.272633378578968e6,-988269.7293034104
-4.409497277499262e6,-2.700446238576752e6,-4.779083052633985e6
-2.4872518395854575e6,-8.018737790188428e6,-3.5869260278519248e6
6.37980896171048e6,-2.6808636523442413e6,-7.71177058334614e6
-8.666040766415495e6,4.213975032630419e6,-5.238974978297275e6
7.889775258808926e6,1.0603108525060273e6,6.517623531562304e6
-4.446680471034293e6,-2.570622876549656e6,-5.35872873925255e6
-3.2050604458398186e6,4.514981443999583e6,-4.476136057213076e6
427363.5076318584,5.353774868545468e6,-4.880040857908131e6
1.0440669451942003e6,3.7392520220997087e6,-1.2703094675430674e6
-2.388253551578895e6,-3.974630843339833e6,-889257.1292880508
-5.602004852098074e6,-685501.6256047366,7.858956915729817e6
-5.825423457523618e6,359002.91674714803,-4.546535254514467e6
-2.490874149051224e6,-251186.20826806323,-1.1762909570727745e7
1.0740191286472487e6,-2.465714964659012e6,5.623160135484182e6
1.11973063685104e7,-5.803688508560246e6,5.08960058311684e6
7.398150718732833e6,-3.620960125654881e6,9.54767217245412e6
1.7998616847438759e6,-2.5207448474052357e6,-4.577672113225942e6
-9.336398866201729e6,112009.64342071618,7.525586349619665e6
-7.021663815422596e6,-1.7571166940597324e6,-1.828157433124607e6
-7.688443113264908e6,5.505439683949229e6,4.589054148217562e6
-8.208178971718623e6,-1.8090653925536629e6,2.554620718937217e6
7.899337717905011e6,-5.65819375007662e6,1.061134042799439e6
4.816324335049801e6,1.7616206971286682e6,5.59003528270077e6
110915.73168549029,2.2904248058755035e6,1.1560991454622451e7
2.504713040134349e6,4.242083345081895e6,-1.3379186776291947e6
2.3410451953991153e6,-3.8010320293239076e6,-1.0322584502821729e6
-3.618380171308968e6,1.0744522915250298e7,-1.0754653477727678e6
3.601784391501475e6,1.1690810679862069e7,849182.3414607086
4.770799299245438e6,-1.9859417040846688e6,5.977741965525728e6
4.616542577378045e6,-1.1538149750230154e6,1.2568850391367268e7
4.240730784616315e6,36764.01828514825,4.278706767289637e6
464393.1330685093,113504.10932532839,8.858311940296385e6
-4.336478029923171e6,1.303473877583648e7,3.3878894756508027e6
6.165113145068983e6,-6.176773490522573e6,-171399.37087014448
-1.758237652807358e6,-3.1913573079585778e6,-5.143994517359759e6
-4.070132005096444e6,-352691.98759400414,-2.1834502932333425e6
-1.607902057191326e6,-1.5144264711744224e6,3.8885830712472256e6
-4.637664773941288e6,1.571446423357257e6,-6.488854371992068e6
-307563.7274202263,-84411.6853273059,-3.488588701101389e6
5.154029708894856e6,-771345.4878901696,-5.55158470912828e6
1.311262262472954e6,9.461346150234833e6,257398.04609562896
196316.91812183624,-1.3440753789723136e6,-3.9648679789995286e6
5.062251386433477e6,668521.0941901708,2.0090139509707333e6
-6.555043113974966e6,5.405109847239623e6,7.260990157472337e6
-8.275108927636728e6,2.140527849895007e6,-6.961558027257683e6
2.5415833105410966e6,-2.0434344689183708e6,-284660.00666585553
2.0309962699651578e6,-3.8499465542314644e6,-700262.0005356974
-6.462551480987301e6,6.416143770999867e6,-4.226861041959476e6
113134.51377991328,2.941980311608159e6,7.7057371559743015e6
2.7656933184646415e6,-2.783559580021396e6,5.580013592969854e6
-1.2026714635404793e6,-6.984109293579403e6,2.316504376920955e6
-426172.53459927684,4.536184404713104e6,102562.38914339099
5.571125667675398e6,-1.6409374461503161e7,-2.139190699816132e6
3.343673045855099e6,3.1480326034050644e6,811304.5212936101
3.8316135995106623e6,4.107656009450327e6,1.2659730777143554e6
2.099665619059365e6,-2.8060868520847806e6,135019.939505143
31290.43535205908,-2.6772545481042597e6,-1.1045989208713844e7
-4.528341624102642e6,-2.3264236012411034e6,1.5106786091699314e6
4.1615021400551153e6,-3.052583735759071e6,-1.4507910561087306e6
4.378114228928993e6,-3.193324868771466e6,-1.7575966028112234e6
9.041922033168072e6,1.427299389171401e6,-3.2442683701809407e6
6.813898048649401e6,-2.8378903409880335e6,-1.6447960850223675e6
2.0356573477530326e6,4.44433352962585e6,-1.3366376683227237e7
4.448877181146407e6,5.73895543671125e6,-2.437847188713537e6
1.2299682864320178e6,-1.540150566145957e6,-3.5308131530860397e6
-7.578590000103913e6,-3.3605723271726356e6,1.4573323337953214e6
-3.6670816384779597e6,4.348712182608065e6,-1.3415260448810586e6
-7.23855346721816e6,8.112598663760976e6,4.852727618958434e6
4.1481888980382057e6,-1.032438348356746e7,9.92434399025803e6
-3.786751107603628e6,-1.0041599387066499e6,-2.4956543765351283e6
6.442965628196366e6,-2.5550113979749912e6,-977173.508841758
-1.6379379518924367e6,-6.447780535587236e6,-1.0996615743705649e7
9.343530603908975e6,-504373.08232559235,-4.100424602165999e6
3.0826685789779252e6,-2.4136069154542186e6,4.719408292835941e6
3.412066418567361e6,6.936397363384535e6,-3.550524241941252e6
6.801577077623796e6,-6.6657439937955085e6,791527.0845861643
2.1085033372553336e6,511898.43050653,-899179.0679617069
4.572274729084051e6,-3.2310759175763642e6,-5.083497117459482e6
3.9227366158342706e6,-6.137144323840908e6,-1.0252560815396735e7
-9.115295085781528e6,744639.6010185983,-251452.05842253446
2.721543240618429e6,1.590908683036454e6,1.1003601341324914e7
6.115934130409202e6,1.1844640121292276e6,536859.9897149829
-3.6052134438576233e6,-1.4611129062499302e6,-633249.7672253761
-9.226011400073415e6,5.676070204673629e6,1.5248262411946794e6
-1.2785089708273525e6,3.2960949854965797e6,-4.577432163287322e6
2.8229017018240723e6,-534143.1942274917,3.5344114072068445e6
-4.998302082093462e6,2.6393891698367754e6,-17801.412744897098
-6.687293569433022e6,-4.656711727279787e6,1.0305370228497453e7
5.026514877844802e6,-858737.801990905,2.5270659347471385e6
-3.068033495870284e6,-1.1634586122108807e6,-1.5089985429338848e6
719991.1754173095,-4.990936923966679e6,7.9352844424518235e6
-5.950334397031369e6,-3.5407943726145322e6,8.906650967161693e6
-2.4469065262495806e6,-9.604220694001492e6,-3.86096629450776e6
-3.948567505176377e6,8.876407660779107e6,-6.003309260734002e6
310401.34844743455,-2.4654620288627013e6,1.563738927207978e6
3.349810666755782e6,2.7453552301672637e6,-1.5934470687878302e6
3.1471069614366503e6,3.720422154927017e6,6.103071071202847e6
-296718.0989812344,-3.460969569822321e6,2.0209379027108655e6
-6.063657186560699e6,-458190.6416691826,1.6098550997952737e6
3.9244150938031906e6,-1.11397345019e7,-2.279370697871355e6
-2.8980947371215937e6,-373858.53807964374,-7.3422600067791175e6
-2.8758443328435146e6,-310975.903524536,5.181821799409451e6
1.1383465026234888e7,-1.93507000632443e6,1.2071622505640043e6
3.0739247223346615e6,-4.366036276870026e6,5.254358976227474e6
2.0255705632375348e6,-2.5035300931001552e6,8.340803922916934e6
-983438.2652668527,-2.2136048132558367e6,-1.68328672739972e6
-1.6540089937502383e6,2.8883575014766995e6,-3.9195323805844546e6
-4.219506739618443e6,-2.2326261089140694e6,-3.9239316198988496e6
8.82949320338552e6,1.7181923447965824e6,-168762.27399394958
-2.37179438985159e6,8.675638290046325e6,887720.4090905383
-1.2108915884929255e6,-8.846615351550724e6,2.304166202582918e6
2.549557666266633e6,-5.308417600030085e6,-1.7620922921474786e6
-4.41203613533819e6,-4.995012988447834e6,1.1099614862409465e6
-3.8715969261965198e6,-7.491424279257201e6,669748.0214555818
718268.4226260515,1.1402249662876166e6,480200.6951648222
-6.883463591818524e6,2.4693471771274586e6,1.0696293255885866e7
-3.2638303206524444e6,-831504.4039858602,5.568579345895994e6
-3.744555484452695e6,-4.903424640507731e6,-1.0732216070309844e7
-2.155811721894287e6,-4.131178009919674e6,683917.5687430742
-2.8694202158906343e6,-8.159359757472786e6,1.444799867148565e7
-498928.0892183275,2.3663094542288603e6,-6.699181023545225e6
3.4411133166698064e6,3.6704704945527823e6,5.858997826255696e6
1.0235316643898755e7,262925.941609062,-511378.3459808201
6.196583673960563e6,-2.134733214107641e6,2.0769097421098854e6
-1.8540134314554792e6,5.807150003156019e6,-3.6057479584098062e6
995441.6026622117,102716.4233106486,-9.026578451891718e6
-969373.2351544338,-2.344915979437217e6,1.4634725354579608e6
6.941271744872194e6,-2.1646899143417063e6,756555.8697228422
-2.8681808769808193e6,-2.7210575360415597e6,5.540453547011374e6
3.689523963961669e6,3.342760658037586e6,-4.39816231332143e6
-4.221617163468022e6,-241060.9752511579,4.523802874039196e6
-7.514326009258861e6,4.106466810138454e6,-1.6733424556558959e6
867422.3502709924,-4.546125965348417e6,-3.453089952330492e6
-2.607950461775736e6,-2.024765093092732e6,2.470270941113741e6
-4.3716108844014155e6,4.120783151313818e6,-2.1971481456380314e6
1.0600142384750871e7,7.271484045763039e6,6.215488313777977e6
1.202720067886478e6,2.4408584430993805e6,3.7686432564361887e6
-1.1290670226941442e6,3.580623448950363e6,3.229554027645823e6
3.7290776767800353e6,8.254028012258998e6,-2.658165764553912e6
2.026665858995134e6,-463515.5533169849,8.338089138120825e6
-685428.0222352282,504252.44105117617,-4.844799720066564e6
5.944910083849434e6,-7.787137018408152e6,3.284376197664662e6
2.438503564404875e6,-1.0796590393264964e6,3.4631495333041563e6
-2.8443362826863877e6,2.7010159709340353e6,1.6274408266123044e6
3.0844244226122843e6,-1.0910623441925287e7,3.7268215131421615e6
-7.422182165969779e6,-2.4790457095809644e6,-1.3123497743324788e7
8.55696134355049e6,-470450.84377717227,-1.0856039101470327e6
1.4524054947403567e6,-1.775794647509544e6,6.6407606081903735e6
2.6601010202644602e6,-1.0727774782172237e7,6.05085126529139e6
496394.2705259547,2.2456695585837723e6,3.2727832446790044e6
-6.068341650747656e6,1.1645375133199798e7,-833519.840225679
-3.563068789275606e6,4.701972178186782e6,1.3678227814970803e6
3.185806556640451e6,3.0778788344569635e6,7.033345769052419e6
307363.4860932198,2700.643500489614,-6.196294165106141e6
-379427.9219285056,-1.4873215637359181e7,9.642409325665858e6
-2.8932935236141216e6,1.0009554023017054e6,-252707.8477665839
2.1446609500292134e6,-5.578263824106784e6,700787.5452441707
-1.1976263707382284e7,4.239531488482667e6,2.8753441378425118e6
491138.16034570156,-9.44277832900716e6,1.046034423935174e6
3.426188677238928e6,-3.5659516021916363e6,8.373066574583085e6
-880406.392437642,9.390515581345487e6,-4.515711744288265e6
-336268.1078136051,-4.254811201017117e6,-1.676540742197534e6
-2.56991003761276e6,6.83929595584789e6,-4.391700619166953e6
-6.068130661386733e6,-196232.15515131524,-1.1957837665306112e7
-1.3214887866679789e6,1.278855695528728e7,576893.7957345939
9.76857731751204e6,-3.385473192583672e6,5.493920562125121e6
351373.3845502012,2.543981005492263e6,808064.8090268249
-4.721100338399486e6,1.1504165742141667e6,565662.7667922593
-626498.4837189296,-5.771535662268131e6,-549419.8373908519
-9.657924740308234e6,-5.891453476052004e6,1.0464387918187361e7
-2.7929832766369884e6,3.2319597580312775e6,-8.890924220712567e6
-1.2804280361538115e6,-8.356475210772825e6,6.122871220779927e6
2.322151325108774e6,-1.1062505081570928e6,2.0507338012487204e6
266403.9535307194,-9.769280364511456e6,-4.578119785485155e6
5.328709571181837e6,-4.436415124289632e6,-1.6906228196908457e6
638025.1232630471,-4.1397585491350847e6,-1.2720679527905437e6
-6.3139185188729195e6,-4.381211620897006e6,-4.195763622497622e6
3.0752210586557277e6,2.5276511020652554e6,870235.8887966801
585832.6955655402,-1.0920358145600802e6,-9.455056681356298e6
-4.069851146885394e6,3.2590447283485043e6,-7.780573428535468e6
8.550072587603385e6,4.1734888128718296e6,9.15355029286658e6
-3.123129676536684e6,-5.910369157596232e6,1.0311834524694514e7
6.208952197388762e6,1.6369034411293678e6,-2.4718359419184527e6
6.101099859123793e6,-1.6378975828766373e6,9.076668621717155e6
-1.1338012144789656e6,-1.0975721888593556e7,1.066803439787955e6
4.0958299454604047e6,-6.361484703553223e6,2.462285626156203e6
5.396041885721178e6,2.935109674576255e6,1.8835982479901884e6
-4.422704901446322e6,-4.645220486421199e6,7.101336360238212e6
-862265.3085384077,-3.611910528022501e6,-336808.93097935116
6.558753978183561e6,-2.3315791872843197e6,867305.0391503421
3.3139234263393315e6,5.868078436973776e6,-805312.051512538
-6.059787857743067e6,-7.885346374607153e6,3.0759019288992025e6
6.050109379588512e6,6.275238541833758e6,-7.359002353296028e6
4.739812543896705e6,-5.691289406410951e6,-1.130841964494544e6
-2.889241250655926e6,706265.4912190596,3.631497299745129e6
4.412831558443799e6,-4.857288957760849e6,-1.9856228371034195e6
-7.739604263889829e6,-3.14713992814061e6,-8.67106497994549e6
5.914805102867364e6,-1.043814755484139e7,2.596583313217827e6
-3.758661310456766e6,86477.1710272796,-7.635490309578324e6
1.8905295298051522e6,3.3382382224705582e6,-350085.1701232969
4.913937667634593e6,-3.2961177468487914e6,-3.997602846441371e6
-141737.10630621848,8.340560636808355e6,842721.0702093061
6.362009866365391e6,-3.972681047667887e6,-999748.0705627132
7.50530425910919e6,3.2644750193228996e6,1.373715689382838e6
-4.526258914757245e6,-2.3979485835999e6,-851721.5704757557
2.0326256439824328e6,-5.507763883510565e6,8.242905620782752e6
1.175108602666675e6,1.0985570022909446e7,-5.98352802544531e6
3.0421001341617173e6,-4.168884992668241e6,1.2505608068725225e6
-360250.46457284736,-1.3395578745573147e6,-5.7728021227665795e6
-4.073319137672698e6,309247.7626199439,4.764336173833861e6
466683.58608873666,-4.453697702876967e6,-888036.6818058445
-4.5344653281430295e6,-3.6177403566260664e6,4.982872126652365e6
1.8854643234997499e6,8.331165433579051e6,-444761.24114594876
-141814.63870415057,-5.990821865697379e6,-7.377303913187676e6
7.191823243226193e6,-8.072532107393746e6,-1.0906839156430095e7
542074.3147131143,-4.1634566719567827e6,1.7721978015375042e6
-1.297930559793161e7,835790.5147000349,-7.319821915418307e6
-102703.01454815797,-8.234217349432378e6,-3.6561171209740946e6
1.717678028939456e6,-2.0276302797071831e6,-1.2446526951803882e6
-488322.8070906722,9.930344161237217e6,-490006.12394673104
